ax_0_0_plot_000_x,ax_0_0_plot_000_y,ax_0_0_plot_001_x,ax_0_0_plot_001_y,ax_1_0_plot_002_x,ax_1_0_plot_002_y,ax_1_0_plot_003_x,ax_1_0_plot_003_y,ax_2_0_plot_004_x,ax_2_0_plot_004_y,ax_2_0_plot_005_x,ax_2_0_plot_005_y
0.689453125,0.7413767,0.689453125,0.7504067451597978,0.689453125,0.75040424,0.689453125,0.7504042,0.689453125,0.15527071,0.689453125,0.15527056
0.69140625,0.64278525,0.69140625,0.7459543898098964,0.69140625,0.745945,0.69140625,0.74594504,0.69140625,0.53217435,0.69140625,0.532174
0.693359375,0.45518848,0.693359375,0.7414831935005273,0.693359375,0.7414714,0.693359375,0.74147147,0.693359375,0.909806,0.693359375,0.9098059
0.6953125,0.20553872,0.6953125,0.7369938133110109,0.6953125,0.7369771,0.6953125,0.73697704,0.6953125,1.2881539,0.6953125,1.2881536
0.697265625,-0.07052071,0.697265625,0.7324869056817207,0.697265625,0.732473,0.697265625,0.7324731,0.697265625,1.6672232,0.697265625,1.6672231
0.69921875,-0.33370548,0.69921875,0.7279631262581812,0.69921875,0.72794855,0.69921875,0.7279485,0.69921875,2.0470119,0.69921875,2.0470119
0.701171875,-0.54668236,0.701171875,0.723423129736356,0.701171875,0.7234147,0.701171875,0.7234146,0.701171875,2.4275143,0.701171875,2.4275143
0.703125,-0.67940694,0.703125,0.7188675697091758,0.703125,0.7188623,0.703125,0.71886235,0.703125,2.8087397,0.703125,2.8087397
0.705078125,-0.71343756,0.705078125,0.7142970985143537,0.705078125,0.7142977,0.705078125,0.7142977,0.705078125,-3.0925124,0.705078125,-3.0925124
0.70703125,-0.6445945,0.70703125,0.7097123670835371,0.70703125,0.7097187,0.70703125,0.7097185,0.70703125,-2.709854,0.70703125,-2.709854
0.708984375,-0.48356664,0.708984375,0.7051140247928407,0.708984375,0.7051223,0.708984375,0.70512223,0.708984375,-2.3264866,0.708984375,-2.3264866
0.7109375,-0.2543617,0.7109375,0.7005027193148085,0.7109375,0.7005161,0.7109375,0.7005159,0.7109375,-1.9423957,0.7109375,-1.9423957
0.712890625,0.009189941,0.712890625,0.6958790964718473,0.712890625,0.69588953,0.712890625,0.6958895,0.712890625,-1.5575899,0.712890625,-1.55759
0.71484375,0.26838005,0.71484375,0.6912438000911793,0.71484375,0.6912564,0.71484375,0.69125646,0.71484375,-1.1720649,0.71484375,-1.1720648
0.716796875,0.48529986,0.716796875,0.6865974718613511,0.716796875,0.6866044,0.716796875,0.6866044,0.716796875,-0.78581583,0.716796875,-0.7858158
0.71875,0.62841797,0.71875,0.6819407511903481,0.71875,0.68194586,0.71875,0.6819459,0.71875,-0.39885283,0.71875,-0.3988527
0.720703125,0.6772322,0.720703125,0.6772742750653497,0.720703125,0.67727435,0.720703125,0.67727435,0.720703125,-0.011159078,0.720703125,-0.011158936
0.72265625,0.625299,0.72265625,0.6725986779141678,0.72265625,0.6725942,0.72265625,0.6725941,0.72265625,0.37724593,0.72265625,0.37724593
0.724609375,0.48117784,0.724609375,0.667914591468409,0.724609375,0.6679086,0.724609375,0.6679086,0.724609375,0.7663818,0.724609375,0.7663818
0.7265625,0.2671366,0.7265625,0.6632226446283954,0.7265625,0.66321146,0.7265625,0.66321164,0.7265625,1.1562307,0.7265625,1.1562306
0.728515625,0.015798055,0.728515625,0.6585234633298845,0.728515625,0.6585154,0.728515625,0.65851545,0.728515625,1.5468036,0.728515625,1.5468036
0.73046875,-0.2347793,0.73046875,0.6538176704126216,0.73046875,0.65380657,0.73046875,0.6538067,0.73046875,1.9380952,0.73046875,1.9380955
0.732421875,-0.44685188,0.732421875,0.649105885490762,0.732421875,0.64910024,0.732421875,0.64910024,0.732421875,2.330101,0.732421875,2.330101
0.734375,-0.5887052,0.734375,0.6443887248251953,0.734375,0.64438397,0.734375,0.644384,0.734375,2.7228324,0.734375,2.7228322
0.736328125,-0.6394615,0.736328125,0.639666801197806,0.736328125,0.63966656,0.736328125,0.63966674,0.736328125,3.1162696,0.736328125,3.1162696
0.73828125,-0.59224164,0.73828125,0.6349407237877013,0.73828125,0.63494486,0.73828125,0.6349448,0.73828125,-2.7727494,0.73828125,-2.7727497
0.740234375,-0.45518723,0.740234375,0.6302110980494382,0.740234375,0.63021594,0.740234375,0.6302162,0.740234375,-2.3778777,0.740234375,-2.377878
0.7421875,-0.25017622,0.7421875,0.6254785255932782,0.7421875,0.6254888,0.7421875,0.625489,0.7421875,-1.9822795,0.7421875,-1.9822794
0.744140625,-0.009417579,0.744140625,0.6207436040675001,0.744140625,0.62075055,0.744140625,0.62075067,0.744140625,-1.585968,0.744140625,-1.585968
0.74609375,0.22955628,0.74609375,0.6160069270427959,0.74609375,0.6160173,0.74609375,0.6160175,0.74609375,-1.1889379,0.74609375,-1.1889377
0.748046875,0.42972857,0.748046875,0.6112690838987801,0.748046875,0.6112741,0.748046875,0.6112741,0.748046875,-0.7911829,0.748046875,-0.79118264
0.75,0.56036127,0.75,0.6065306597126334,0.75,0.606535,0.75,0.60653496,0.75,-0.39271638,0.75,-0.39271653
0.751953125,0.6017795,0.751953125,0.6017922351499091,0.751953125,0.60179216,0.751953125,0.6017922,0.751953125,0.0064835586,0.751953125,0.00648362
0.75390625,0.5484221,0.75390625,0.5970543863575224,0.75390625,0.59704983,0.75390625,0.5970497,0.75390625,0.40639105,0.75390625,0.4063911
0.755859375,0.40966946,0.755859375,0.5923176848589471,0.755859375,0.5923122,0.755859375,0.59231234,0.755859375,0.8070331,0.755859375,0.80703306
0.7578125,0.20831108,0.7578125,0.5875826974516385,0.7578125,0.58757144,0.7578125,0.5875713,0.7578125,1.2083862,0.7578125,1.208386
0.759765625,-0.023114305,0.759765625,0.5828499861067042,0.759765625,0.58284223,0.759765625,0.5828424,0.759765625,1.6104647,0.759765625,1.6104645
0.76171875,-0.24752888,0.76171875,0.5781201078708403,0.76171875,0.5781086,0.76171875,0.5781088,0.76171875,2.0132632,0.76171875,2.0132635
0.763671875,-0.42924947,0.763671875,0.5733936147705517,0.763671875,0.5733882,0.763671875,0.57338804,0.763671875,2.4167733,0.763671875,2.4167733
0.765625,-0.5396949,0.765625,0.568671053718672,0.765625,0.5686669,0.765625,0.5686669,0.765625,2.8210127,0.765625,2.8210125
0.767578125,-0.5619482,0.767578125,0.563952966423199,0.767578125,0.56395364,0.767578125,0.56395376,0.767578125,-3.0572324,0.767578125,-3.0572321
0.76953125,-0.49343285,0.76953125,0.5592398892984604,0.76953125,0.5592466,0.76953125,0.5592466,0.76953125,-2.6515594,0.76953125,-2.6515596
0.771484375,-0.3462661,0.771484375,0.554532353378622,0.771484375,0.55453974,0.771484375,0.5545398,0.771484375,-2.2451859,0.771484375,-2.2451859
0.7734375,-0.14522386,0.7734375,0.5498308842335518,0.7734375,0.54984546,0.7734375,0.5498454,0.7734375,-1.8380853,0.7734375,-1.8380853
0.775390625,0.07635445,0.775390625,0.5451360018870492,0.775390625,0.5451464,0.775390625,0.5451464,0.775390625,-1.4302721,0.775390625,-1.4302721
0.77734375,0.28205642,0.77734375,0.5404482207374518,0.77734375,0.5404621,0.77734375,0.5404621,0.77734375,-1.0217429,0.77734375,-1.0217428
0.779296875,0.43838307,0.779296875,0.5357680494806247,0.779296875,0.53577477,0.779296875,0.5357748,0.779296875,-0.61248356,0.779296875,-0.6124836
0.78125,0.52024555,0.78125,0.5310959910353452,0.78125,0.5310995,0.78125,0.53109956,0.78125,-0.20251787,0.78125,-0.20251772
0.783203125,0.5150625,0.783203125,0.5264325424710844,0.783203125,0.52642983,0.783203125,0.5264297,0.783203125,0.20818974,0.783203125,0.20818974
0.78515625,0.42477545,0.78515625,0.5217781949381947,0.78515625,0.5217671,0.78515625,0.52176714,0.78515625,0.6196023,0.78515625,0.61960244
0.787109375,0.26544496,0.787109375,0.5171334336005063,0.787109375,0.5171211,0.787109375,0.51712096,0.787109375,1.0317554,0.787109375,1.0317556
0.7890625,0.064490505,0.7890625,0.5124987375703365,0.7890625,0.51247793,0.7890625,0.5124777,0.7890625,1.4446214,0.7890625,1.4446213
0.791015625,-0.14396481,0.791015625,0.5078745798459132,0.791015625,0.5078588,0.791015625,0.50785893,0.791015625,1.858211,0.791015625,1.858211
0.79296875,-0.32486394,0.79296875,0.5032614272512166,0.79296875,0.50324386,0.79296875,0.5032438,0.79296875,2.2725263,0.79296875,2.2725265
0.794921875,-0.44812754,0.794921875,0.4986597403782348,0.794921875,0.49865162,0.794921875,0.49865174,0.794921875,2.6875436,0.794921875,2.6875436
0.796875,-0.4937067,0.796875,0.4940699735316383,0.796875,0.49406904,0.796875,0.49406895,0.796875,3.1032946,0.796875,3.1032946
0.798828125,-0.45491818,0.798828125,0.489492574675866,0.798828125,0.48950028,0.798828125,0.48950025,0.798828125,-2.7634509,0.798828125,-2.7634509
0.80078125,-0.3394931,0.80078125,0.4849279853846237,0.80078125,0.48494804,0.80078125,0.48494813,0.80078125,-2.346279,0.80078125,-2.346279
0.802734375,-0.16815978,0.802734375,0.4803766407927906,0.802734375,0.48039863,0.802734375,0.48039863,0.802734375,-1.9284128,0.802734375,-1.9284123
0.8046875,0.028996656,0.8046875,0.4758389695507272,0.8046875,0.47587016,0.8046875,0.47586998,0.8046875,-1.5098245,0.8046875,-1.5098246
0.806640625,0.21777062,0.806640625,0.4713153937809811,0.806640625,0.47133884,0.806640625,0.47133887,0.806640625,-1.0905185,0.806640625,-1.0905185
0.80859375,0.36576375,0.80859375,0.466806329037383,0.80859375,0.46682766,0.80859375,0.46682772,0.80859375,-0.6705032,0.80859375,-0.670503
0.810546875,0.44797668,0.810546875,0.4623121842665254,0.810546875,0.46231955,0.810546875,0.46231958,0.810546875,-0.24974182,0.810546875,-0.24974169
0.8125,0.451093,0.8125,0.4578333617716142,0.8125,0.45782682,0.8125,0.4578268,0.8125,0.17172377,0.8125,0.171724
0.814453125,0.37570927,0.814453125,0.4533702571786865,0.814453125,0.45335153,0.814453125,0.45335147,0.814453125,0.5939486,0.814453125,0.59394896
0.81640625,0.23612311,0.81640625,0.4489232594051811,0.81640625,0.44888732,0.81640625,0.44888735,0.81640625,1.0168837,0.81640625,1.0168841
0.818359375,0.057718657,0.818359375,0.4444927506308517,0.818359375,0.44445527,0.818359375,0.4444554,0.818359375,1.4405646,0.818359375,1.4405649
0.8203125,-0.12758671,0.8203125,0.4400791062710118,0.8203125,0.44003427,0.8203125,0.4400343,0.8203125,1.8649677,0.8203125,1.8649682
0.822265625,-0.28702733,0.822265625,0.4356826949520951,0.822265625,0.4356508,0.822265625,0.43565074,0.822265625,2.2900815,0.822265625,2.2900817
0.82421875,-0.39279652,0.82421875,0.4313038784895203,0.82421875,0.43128234,0.82421875,0.4312825,0.82421875,2.715927,0.82421875,2.715927
0.826171875,-0.42694288,0.826171875,0.4269430118678444,0.826171875,0.42694297,0.826171875,0.42694303,0.826171875,-3.1407385,0.826171875,-3.1407382
0.828125,-0.3844843,0.828125,0.4226004432231888,0.828125,0.42262426,0.828125,0.42262435,0.828125,-2.713488,0.828125,-2.7134879
0.830078125,-0.27418482,0.830078125,0.4182765138279213,0.830078125,0.4183167,0.830078125,0.4183167,0.830078125,-2.285572,0.830078125,-2.2855718
0.83203125,-0.116861194,0.83203125,0.4139715580775785,0.83203125,0.41403282,0.83203125,0.4140328,0.83203125,-1.8569359,0.83203125,-1.8569361
0.833984375,0.058471378,0.833984375,0.4096859034800082,0.833984375,0.40974486,0.833984375,0.40974495,0.833984375,-1.4276054,0.833984375,-1.4276055
0.8359375,0.21991135,0.8359375,0.405419870646715,0.8359375,0.4054793,0.8359375,0.40547937,0.8359375,-0.9975658,0.8359375,-0.9975656
0.837890625,0.33847448,0.837890625,0.4011737732863884,0.837890625,0.40120962,0.837890625,0.40120968,0.837890625,-0.5667783,0.837890625,-0.5667783
0.83984375,0.39333162,0.83984375,0.3969479182005944,0.83984375,0.39695853,0.83984375,0.3969585,0.83984375,-0.13528208,0.83984375,-0.13528201
0.841796875,0.3755266,0.841796875,0.3927426052816075,0.841796875,0.3927208,0.841796875,0.39272085,0.841796875,0.29700333,0.841796875,0.29700315
0.84375,0.28949827,0.84375,0.3885581275123641,0.84375,0.38850015,0.84375,0.3885002,0.84375,0.7300081,0.84375,0.7300083
0.845703125,0.1521341,0.845703125,0.3843947709685128,0.845703125,0.38431832,0.845703125,0.3843183,0.845703125,1.1637981,0.845703125,1.1637981
0.84765625,-0.010461633,0.84765625,0.3802528148225402,0.84765625,0.38015664,0.84765625,0.38015658,0.84765625,1.5983189,0.84765625,1.5983188
0.849609375,-0.16788025,0.849609375,0.376132531349947,0.849609375,0.3760495,0.849609375,0.37604943,0.849609375,2.0335698,0.849609375,2.0335696
0.8515625,-0.29108396,0.8515625,0.3720341859374524,0.8515625,0.37196764,0.8515625,0.3719677,0.8515625,2.4695501,0.8515625,2.4695501
0.853515625,-0.35778597,0.853515625,0.3679580370931993,0.853515625,0.36793393,0.853515625,0.3679339,0.853515625,2.9061844,0.853515625,2.9061847
0.85546875,-0.3565327,0.85546875,0.3639043364589369,0.85546875,0.3639281,0.85546875,0.36392802,0.85546875,-2.9396517,0.85546875,-2.9396517
0.857421875,-0.28872892,0.857421875,0.3598733288241545,0.857421875,0.3599423,0.857421875,0.3599423,0.857421875,-2.5016894,0.857421875,-2.5016897
0.859375,-0.16823496,0.859375,0.3558652521421384,0.859375,0.35598075,0.859375,0.35598084,0.859375,-2.0630298,0.859375,-2.0630302
0.861328125,-0.018622061,0.861328125,0.351880337547927,0.861328125,0.35200876,0.861328125,0.3520088,0.861328125,-1.6237231,0.861328125,-1.6237235
0.86328125,0.13138421,0.86328125,0.3479188093781352,0.86328125,0.34805337,0.86328125,0.3480534,0.86328125,-1.18372,0.86328125,-1.1837196
0.865234375,0.25340065,0.865234375,0.3439808851926204,0.865234375,0.34407783,0.865234375,0.34407768,0.865234375,-0.7429691,0.865234375,-0.7429692
0.8671875,0.32477313,0.8671875,0.3400667757979612,0.8671875,0.34011456,0.8671875,0.34011462,0.8671875,-0.30149603,0.8671875,-0.30149588
0.869140625,0.33282655,0.869140625,0.3361766852727216,0.869140625,0.33615428,0.869140625,0.33615428,0.869140625,0.14082459,0.869140625,0.14082448
0.87109375,0.2771706,0.87109375,0.3323108109944678,0.87109375,0.33221242,0.87109375,0.33221227,0.87109375,0.5839025,0.87109375,0.5839021
0.873046875,0.16962944,0.873046875,0.328469343668512,0.873046875,0.32831725,0.873046875,0.3283172,0.873046875,1.0278472,0.873046875,1.0278469
0.875,0.031821508,0.875,0.3246524673583497,0.875,0.3244554,0.875,0.3244554,0.875,1.4725621,0.875,1.4725618
0.876953125,-0.10912942,0.876953125,0.3208603595177615,0.876953125,0.3206743,0.876953125,0.32067445,0.876953125,1.9180453,0.876953125,1.9180459
0.87890625,-0.22591054,0.87890625,0.3170931910245482,0.87890625,0.316939,0.87890625,0.3169389,0.87890625,2.3642623,0.87890625,2.3642626
0.880859375,-0.29632422,0.880859375,0.3133511262158683,0.880859375,0.3132795,0.880859375,0.31327945,0.880859375,2.8110855,0.880859375,2.8110857
0.8828125,-0.3075463,0.8828125,0.3096343229251447,0.8828125,0.30966273,0.8828125,0.3096628,0.8828125,-3.024611,0.8828125,-3.024611
0.884765625,-0.2585123,0.884765625,0.3059429325205116,0.884765625,0.30607438,0.884765625,0.30607438,0.884765625,-2.5766253,0.884765625,-2.576625
0.88671875,-0.15997541,0.88671875,0.302277099944766,0.88671875,0.30250725,0.88671875,0.30250722,0.88671875,-2.1280198,0.88671875,-2.1280198
0.888671875,-0.032240488,0.888671875,0.2986369637567949,0.888671875,0.29890937,0.888671875,0.29890928,0.888671875,-1.6788672,0.888671875,-1.6788669
0.890625,0.09896392,0.890625,0.2950226561744428,0.890625,0.29530683,0.890625,0.29530695,0.890625,-1.2290615,0.890625,-1.2290616
0.892578125,0.20764478,0.892578125,0.2914343031187876,0.892578125,0.29164886,0.892578125,0.29164892,0.892578125,-0.7784991,0.892578125,-0.7784995
0.89453125,0.27270392,0.89453125,0.2878720242597923,0.89453125,0.2879797,0.89453125,0.2879799,0.89453125,-0.32717142,0.89453125,-0.3271716
0.896484375,0.28206977,0.896484375,0.2843359330632991,0.896484375,0.28429306,0.896484375,0.28429314,0.896484375,0.12514605,0.896484375,0.12514612
0.8984375,0.23498346,0.8984375,0.2808261368393309,0.8984375,0.28062123,0.8984375,0.28062135,0.8984375,0.5783446,0.8984375,0.5783447
0.900390625,0.14199495,0.900390625,0.2773427367916697,0.900390625,0.27701488,0.900390625,0.2770148,0.900390625,1.0325979,0.900390625,1.0325981
0.90234375,0.022687554,0.90234375,0.273885828068675,0.90234375,0.27346945,0.90234375,0.27346936,0.90234375,1.4877391,0.90234375,1.4877388
0.904296875,-0.098393135,0.904296875,0.2704554998153103,0.904296875,0.2700573,0.904296875,0.27005735,0.904296875,1.9437221,0.904296875,1.9437219
0.90625,-0.19676822,0.90625,0.2670518352263433,0.90625,0.26673624,0.90625,0.26673627,0.90625,2.4004364,0.90625,2.400436
0.908203125,-0.25298467,0.908203125,0.263674911600686,0.908203125,0.26354024,0.908203125,0.2635404,0.908203125,2.8576097,0.908203125,2.8576097
0.91015625,-0.25649646,0.91015625,0.2603248003968401,0.91015625,0.2604146,0.91015625,0.26041463,0.91015625,-2.9679036,0.91015625,-2.9679036
0.912109375,-0.20768449,0.912109375,0.2570015672894136,0.912109375,0.25731897,0.912109375,0.2573191,0.912109375,-2.5100355,0.912109375,-2.5100355
0.9140625,-0.11761767,0.9140625,0.2537052722266759,0.9140625,0.2542255,0.9140625,0.25422546,0.9140625,-2.0517793,0.9140625,-2.0517793
0.916015625,-0.005623928,0.916015625,0.2504359694891157,0.916015625,0.2510415,0.916015625,0.2510416,0.916015625,-1.5932006,0.916015625,-1.593201
0.91796875,0.10480973,0.91796875,0.2471937077489673,0.91796875,0.24779163,0.91796875,0.24779166,0.91796875,-1.1340705,0.91796875,-1.1340698
0.919921875,0.1909463,0.919921875,0.2439785301306736,0.919921875,0.24440427,0.919921875,0.24440432,0.919921875,-0.67409503,0.919921875,-0.67409474
0.921875,0.23549272,0.921875,0.2407904742722485,0.921875,0.24094667,0.921875,0.24094671,0.921875,-0.21317482,0.921875,-0.21317516
0.923828125,0.23010547,0.923828125,0.2376295723875081,0.923828125,0.2374379,0.923828125,0.23743789,0.923828125,0.24916616,0.923828125,0.24916655
0.92578125,0.1769884,0.92578125,0.2344958513291332,0.92578125,0.23394501,0.92578125,0.23394507,0.92578125,0.71279347,0.92578125,0.7127932
0.927734375,0.088266976,0.927734375,0.2313893326525329,0.927734375,0.23058018,0.927734375,0.23058023,0.927734375,1.1779674,0.927734375,1.1779671
0.9296875,-0.016708208,0.9296875,0.2283100326804726,0.9296875,0.22735934,0.9296875,0.22735922,0.9296875,1.6443514,0.9296875,1.6443506
0.931640625,-0.11554167,0.931640625,0.2252579625684344,0.931640625,0.22440368,0.931640625,0.22440377,0.931640625,2.1116679,0.931640625,2.1116672
0.93359375,-0.18756042,0.93359375,0.2222331283706763,0.93359375,0.22165328,0.93359375,0.2216535,0.93359375,2.5795877,0.93359375,2.5795877
0.935546875,-0.21815446,0.935546875,0.2192355311069559,0.935546875,0.21912566,0.935546875,0.21912573,0.935546875,3.0474043,0.935546875,3.0474043
0.9375,-0.20177384,0.9375,0.2162651668298873,0.9375,0.21671394,0.9375,0.21671402,0.9375,-2.7681057,0.9375,-2.7681055
0.939453125,-0.14295878,0.939453125,0.2133220266928954,0.939453125,0.21429013,0.939453125,0.21429016,0.939453125,-2.3011417,0.939453125,-2.301141
0.94140625,-0.055203665,0.94140625,0.2104060970187383,0.94140625,0.21177694,0.94140625,0.21177699,0.94140625,-1.8345107,0.94140625,-1.834511
0.943359375,0.042078573,0.943359375,0.2075173593685622,0.943359375,0.20898491,0.943359375,0.20898508,0.943359375,-1.3680631,0.943359375,-1.368063
0.9453125,0.12781982,0.9453125,0.2046557906114575,0.9453125,0.20593661,0.9453125,0.20593661,0.9453125,-0.9011922,0.9453125,-0.90119207
0.947265625,0.1838564,0.947265625,0.2018213629944849,0.947265625,0.20254235,0.947265625,0.20254238,0.947265625,-0.43292484,0.947265625,-0.4329246
0.94921875,0.19879715,0.94921875,0.1990140442131381,0.94921875,0.19893436,0.94921875,0.19893473,0.94921875,0.03716761,0.94921875,0.037167165
0.951171875,0.17037062,0.951171875,0.1962337974822123,0.951171875,0.1952411,0.951171875,0.195241,0.951171875,0.5102615,0.951171875,0.51026094
0.953125,0.10575845,0.953125,0.1934805816070467,0.953125,0.19163279,0.953125,0.19163282,0.953125,0.9861792,0.953125,0.98617834
0.955078125,0.019866202,0.955078125,0.1907543510551103,0.955078125,0.18840592,0.955078125,0.18840607,0.955078125,1.4651567,0.955078125,1.4651563
0.95703125,-0.06806681,0.95703125,0.1880550560279,0.95703125,0.18563733,0.95703125,0.1856372,0.95703125,1.9462187,0.95703125,1.9462187
0.958984375,-0.13875614,0.958984375,0.1853826425331201,0.958984375,0.18354703,0.958984375,0.183547,0.958984375,2.4279327,0.958984375,2.427932
0.9609375,-0.17710635,0.9609375,0.1827370524571139,0.9609375,0.18200433,0.9609375,0.18200439,0.9609375,2.90907,0.9609375,2.90907
0.962890625,-0.17545831,0.962890625,0.1801182236375162,0.962890625,0.18089624,0.962890625,0.18089633,0.962890625,-2.8957741,0.962890625,-2.895775
0.96484375,-0.13514432,0.96484375,0.1775260899360985,0.96484375,0.17992899,0.96484375,0.17992908,0.96484375,-2.4205194,0.96484375,-2.4205203
0.966796875,-0.06602746,0.966796875,0.1749605813117767,0.966796875,0.17865771,0.966796875,0.17865774,0.966796875,-1.9493488,0.966796875,-1.9493488
0.96875,0.01584709,0.96875,0.1724216238937528,0.96875,0.17684013,0.96875,0.17684022,0.96875,-1.4810632,0.96875,-1.481063
0.970703125,0.09194109,0.970703125,0.1699091400547622,0.970703125,0.17400624,0.970703125,0.1740062,0.970703125,-1.0141064,0.970703125,-1.0141072
0.97265625,0.1454108,0.97265625,0.1674230484843982,0.97265625,0.17018044,0.97265625,0.17018041,0.97265625,-0.54630387,0.97265625,-0.54630435
0.974609375,0.16484782,0.974609375,0.1649632642624859,0.974609375,0.16529535,0.974609375,0.16529521,0.974609375,-0.073594585,0.974609375,-0.0735941
0.9765625,0.14673804,0.9765625,0.1625296989324784,0.9765625,0.15974171,0.9765625,0.15974176,0.9765625,0.4062842,0.9765625,0.40628368
0.978515625,0.09610148,0.978515625,0.160122260574848,0.978515625,0.15417837,0.978515625,0.15417844,0.978515625,0.8978235,0.978515625,0.89782256
0.98046875,0.02519279,0.98046875,0.1577408538804463,0.98046875,0.14928934,0.98046875,0.14928931,0.98046875,1.4012338,0.98046875,1.4012341
0.982421875,-0.04941649,0.982421875,0.1553853802238056,0.982421875,0.14627399,0.982421875,0.146274,0.982421875,1.9154115,0.982421875,1.9154118
0.984375,-0.11068815,0.984375,0.1530557377363581,0.984375,0.14558287,0.984375,0.14558294,0.984375,2.434587,0.984375,2.4345877
0.986328125,-0.145009,0.986328125,0.1507518213795456,0.986328125,0.14777842,0.986328125,0.1477784,0.986328125,2.9476879,0.986328125,2.9476883
0.98828125,-0.14523356,0.98828125,0.148473523017795,0.98828125,0.15229486,0.98828125,0.1522948,0.98828125,-2.835886,0.98828125,-2.835886
0.990234375,-0.11219184,0.990234375,0.1462207314913367,0.990234375,0.15801026,0.990234375,0.15801021,0.990234375,-2.3603354,0.990234375,-2.3603349
0.9921875,-0.054337695,0.9921875,0.1439933326888392,0.9921875,0.16377993,0.9921875,0.16377999,0.9921875,-1.9089776,0.9921875,-1.9089776
0.994140625,0.014354486,0.994140625,0.1417912096198389,0.994140625,0.16715457,0.994140625,0.16715448,0.994140625,-1.484815,0.994140625,-1.4848148
0.99609375,0.07773238,0.99609375,0.1396142424869396,0.99609375,0.16745152,0.99609375,0.1674515,0.99609375,-1.0880557,0.99609375,-1.088056
0.998046875,0.12125422,0.998046875,0.1374623087577611,0.998046875,0.16100618,0.998046875,0.16100626,0.998046875,-0.7180317,0.998046875,-0.7180313
