ax_0_0_plot_000_x,ax_0_0_plot_000_y,ax_1_0_plot_001_x,ax_1_0_plot_001_y,ax_1_0_plot_002_x,ax_1_0_plot_002_y,ax_2_0_plot_003_x,ax_2_0_plot_003_y,ax_2_0_plot_004_x,ax_2_0_plot_004_y
0.4375,0.70710677,0.4375,0.99999994,0.4375,0.9999999,0.4375,0.7853982,0.4375,0.78539836
0.439453125,0.6152316,0.439453125,1.0,0.439453125,0.9999999,0.439453125,0.9081166,0.439453125,0.90811664
0.44140625,0.51410276,0.44140625,0.9999999,0.44140625,1.0,0.44140625,1.0308352,0.44140625,1.030835
0.443359375,0.4052413,0.443359375,0.9999999,0.443359375,0.99999994,0.443359375,1.1535535,0.443359375,1.1535535
0.4453125,0.29028466,0.4453125,1.0000001,0.4453125,1.0000001,0.4453125,1.2762719,0.4453125,1.2762719
0.447265625,0.17096189,0.447265625,1.0000001,0.447265625,1.0,0.447265625,1.3989905,0.447265625,1.3989905
0.44921875,0.049067676,0.44921875,0.9999999,0.44921875,0.9999998,0.44921875,1.521709,0.44921875,1.521709
0.451171875,-0.07356457,0.451171875,0.99999994,0.451171875,0.99999994,0.451171875,1.6444273,0.451171875,1.6444273
0.453125,-0.19509032,0.453125,0.99999994,0.453125,1.0,0.453125,1.7671458,0.453125,1.7671459
0.455078125,-0.31368175,0.455078125,1.0000001,0.455078125,1.0,0.455078125,1.8898643,0.455078125,1.8898644
0.45703125,-0.42755508,0.45703125,1.0000001,0.45703125,1.0,0.45703125,2.0125828,0.45703125,2.0125828
0.458984375,-0.53499764,0.458984375,0.99999994,0.458984375,1.0000001,0.458984375,2.1353014,0.458984375,2.1353016
0.4609375,-0.6343933,0.4609375,1.0,0.4609375,0.9999999,0.4609375,2.25802,0.4609375,2.25802
0.462890625,-0.7242471,0.462890625,1.0000001,0.462890625,0.9999998,0.462890625,2.3807383,0.462890625,2.3807383
0.46484375,-0.8032075,0.46484375,1.0,0.46484375,0.9999999,0.46484375,2.5034566,0.46484375,2.5034566
0.466796875,-0.87008697,0.466796875,0.9999999,0.466796875,1.0,0.466796875,2.6261752,0.466796875,2.626175
0.46875,-0.9238795,0.46875,1.0,0.46875,1.0,0.46875,2.7488935,0.46875,2.7488935
0.470703125,-0.96377605,0.470703125,0.99999994,0.470703125,1.0,0.470703125,2.871612,0.470703125,2.8716118
0.47265625,-0.9891765,0.47265625,0.99999994,0.47265625,1.0,0.47265625,2.9943304,0.47265625,2.9943304
0.474609375,-0.9996988,0.474609375,0.9999999,0.474609375,1.0,0.474609375,3.117049,0.474609375,3.117049
0.4765625,-0.9951847,0.4765625,1.0000001,0.4765625,1.0000002,0.4765625,-3.0434177,0.4765625,-3.0434177
0.478515625,-0.9757021,0.478515625,0.9999999,0.478515625,0.99999994,0.478515625,-2.9206994,0.478515625,-2.9206994
0.48046875,-0.94154406,0.48046875,0.9999999,0.48046875,1.0,0.48046875,-2.797981,0.48046875,-2.797981
0.482421875,-0.8932243,0.482421875,1.0,0.482421875,1.0,0.482421875,-2.6752625,0.482421875,-2.6752625
0.484375,-0.8314696,0.484375,1.0,0.484375,1.0,0.484375,-2.5525439,0.484375,-2.552544
0.486328125,-0.7572088,0.486328125,0.99999994,0.486328125,0.9999999,0.486328125,-2.4298255,0.486328125,-2.4298255
0.48828125,-0.671559,0.48828125,0.9999999,0.48828125,1.0,0.48828125,-2.3071072,0.48828125,-2.3071072
0.490234375,-0.57580817,0.490234375,1.0,0.490234375,1.0000001,0.490234375,-2.1843886,0.490234375,-2.1843884
0.4921875,-0.47139674,0.4921875,0.9999998,0.4921875,1.0,0.4921875,-2.06167,0.4921875,-2.06167
0.494140625,-0.35989505,0.494140625,1.0,0.494140625,1.0,0.494140625,-1.9389516,0.494140625,-1.9389516
0.49609375,-0.24298018,0.49609375,0.99999994,0.49609375,0.9999999,0.49609375,-1.8162332,0.49609375,-1.8162332
0.498046875,-0.12241068,0.498046875,0.9999998,0.498046875,1.0,0.498046875,-1.6935147,0.498046875,-1.6935148
0.5,-1.2246468e-15,0.5,0.99999994,0.5,1.0,0.5,-1.5707963,0.5,-1.5707963
0.501953125,0.12241068,0.501953125,0.99999994,0.501953125,0.99999994,0.501953125,-1.4480779,0.501953125,-1.4480778
0.50390625,0.24298018,0.50390625,1.0,0.50390625,0.9999999,0.50390625,-1.3253595,0.50390625,-1.3253593
0.505859375,0.35989505,0.505859375,1.0,0.505859375,0.99999994,0.505859375,-1.202641,0.505859375,-1.202641
0.5078125,0.47139674,0.5078125,1.0,0.5078125,1.0,0.5078125,-1.0799224,0.5078125,-1.0799224
0.509765625,0.57580817,0.509765625,1.0,0.509765625,1.0000001,0.509765625,-0.9572041,0.509765625,-0.95720404
0.51171875,0.671559,0.51171875,1.0000001,0.51171875,0.99999994,0.51171875,-0.8344855,0.51171875,-0.8344855
0.513671875,0.7572088,0.513671875,0.9999999,0.513671875,1.0,0.513671875,-0.711767,0.513671875,-0.71176714
0.515625,0.8314696,0.515625,0.9999999,0.515625,1.0,0.515625,-0.5890486,0.515625,-0.5890487
0.517578125,0.8932243,0.517578125,1.0,0.517578125,0.99999994,0.517578125,-0.4663301,0.517578125,-0.46633008
0.51953125,0.94154406,0.51953125,1.0,0.51953125,0.99999994,0.51953125,-0.34361175,0.51953125,-0.34361172
0.521484375,0.9757021,0.521484375,0.99999994,0.521484375,1.0,0.521484375,-0.22089317,0.521484375,-0.22089319
0.5234375,0.9951847,0.5234375,1.0,0.5234375,1.0,0.5234375,-0.09817468,0.5234375,-0.098174565
0.525390625,0.9996988,0.525390625,0.9999999,0.525390625,0.9999998,0.525390625,0.024543747,0.525390625,0.024543768
0.52734375,0.9891765,0.52734375,0.99999994,0.52734375,0.9999999,0.52734375,0.14726214,0.52734375,0.14726219
0.529296875,0.96377605,0.529296875,0.9999999,0.529296875,0.99999994,0.529296875,0.26998058,0.529296875,0.26998058
0.53125,0.9238795,0.53125,1.0,0.53125,1.0000001,0.53125,0.3926991,0.53125,0.39269915
0.533203125,0.87008697,0.533203125,0.99999994,0.533203125,0.9999998,0.533203125,0.5154176,0.533203125,0.5154174
0.53515625,0.8032075,0.53515625,0.99999994,0.53515625,1.0000001,0.53515625,0.638136,0.53515625,0.63813585
0.537109375,0.7242471,0.537109375,1.0000001,0.537109375,0.9999999,0.537109375,0.76085436,0.537109375,0.7608544
0.5390625,0.6343933,0.5390625,1.0000001,0.5390625,1.0000002,0.5390625,0.883573,0.5390625,0.8835729
0.541015625,0.53499764,0.541015625,0.99999994,0.541015625,1.0,0.541015625,1.0062915,0.541015625,1.0062916
0.54296875,0.42755508,0.54296875,0.9999999,0.54296875,0.99999994,0.54296875,1.12901,0.54296875,1.1290098
0.544921875,0.31368175,0.544921875,0.9999998,0.544921875,1.0,0.544921875,1.2517283,0.544921875,1.2517283
0.546875,0.19509032,0.546875,1.0000001,0.546875,1.0,0.546875,1.3744469,0.546875,1.3744467
0.548828125,0.07356457,0.548828125,1.0,0.548828125,0.99999994,0.548828125,1.4971653,0.548828125,1.4971653
0.55078125,-0.049067676,0.55078125,0.9999999,0.55078125,1.0,0.55078125,1.6198837,0.55078125,1.6198837
0.552734375,-0.17096189,0.552734375,1.0000001,0.552734375,1.0,0.552734375,1.7426021,0.552734375,1.7426022
0.5546875,-0.29028466,0.5546875,0.99999994,0.5546875,0.9999998,0.5546875,1.8653207,0.5546875,1.8653207
0.556640625,-0.4052413,0.556640625,1.0,0.556640625,0.99999994,0.556640625,1.988039,0.556640625,1.9880391
0.55859375,-0.51410276,0.55859375,1.0000001,0.55859375,0.9999999,0.55859375,2.1107576,0.55859375,2.1107576
0.560546875,-0.6152316,0.560546875,0.99999994,0.560546875,1.0,0.560546875,2.2334762,0.560546875,2.2334762
0.5625,-0.70710677,0.5625,0.99999994,0.5625,0.9999999,0.5625,2.3561945,0.5625,2.3561945
0.564453125,-0.7883464,0.564453125,1.0000001,0.564453125,1.0,0.564453125,2.478913,0.564453125,2.4789128
0.56640625,-0.8577286,0.56640625,0.9999999,0.56640625,0.99999994,0.56640625,2.6016316,0.56640625,2.6016316
0.568359375,-0.9142098,0.568359375,1.0,0.568359375,0.99999994,0.568359375,2.72435,0.568359375,2.7243497
0.5703125,-0.95694035,0.5703125,1.0000001,0.5703125,1.0000001,0.5703125,2.8470683,0.5703125,2.8470683
0.572265625,-0.98527765,0.572265625,1.0000001,0.572265625,1.0,0.572265625,2.969787,0.572265625,2.9697866
0.57421875,-0.99879545,0.57421875,1.0,0.57421875,0.99999994,0.57421875,3.0925052,0.57421875,3.0925052
0.576171875,-0.99729043,0.576171875,1.0000001,0.576171875,0.99999994,0.576171875,-3.0679615,0.576171875,-3.0679615
0.578125,-0.98078525,0.578125,0.99999994,0.578125,0.9999999,0.578125,-2.9452431,0.578125,-2.9452431
0.580078125,-0.94952816,0.580078125,0.99999994,0.580078125,1.0,0.580078125,-2.8225245,0.580078125,-2.8225245
0.58203125,-0.9039893,0.58203125,0.99999994,0.58203125,1.0,0.58203125,-2.6998062,0.58203125,-2.6998062
0.583984375,-0.8448536,0.583984375,1.0,0.583984375,1.0,0.583984375,-2.5770879,0.583984375,-2.5770876
0.5859375,-0.77301043,0.5859375,1.0000001,0.5859375,0.99999994,0.5859375,-2.454369,0.5859375,-2.454369
0.587890625,-0.68954057,0.587890625,1.0,0.587890625,0.9999999,0.587890625,-2.3316507,0.587890625,-2.3316507
0.58984375,-0.5956993,0.58984375,1.0,0.58984375,0.9999998,0.58984375,-2.2089324,0.58984375,-2.2089324
0.591796875,-0.4928982,0.591796875,0.9999999,0.591796875,0.9999999,0.591796875,-2.0862138,0.591796875,-2.086214
0.59375,-0.38268343,0.59375,1.0,0.59375,1.0000002,0.59375,-1.9634954,0.59375,-1.9634954
0.595703125,-0.26671275,0.595703125,0.99999994,0.595703125,0.9999998,0.595703125,-1.8407769,0.595703125,-1.8407768
0.59765625,-0.14673047,0.59765625,0.99999994,0.59765625,0.99999994,0.59765625,-1.7180585,0.59765625,-1.7180586
0.599609375,-0.024541229,0.599609375,0.9999999,0.599609375,0.9999999,0.599609375,-1.59534,0.599609375,-1.59534
0.6015625,0.09801714,0.6015625,1.0000001,0.6015625,1.0,0.6015625,-1.4726217,0.6015625,-1.4726217
0.603515625,0.21910124,0.603515625,1.0000001,0.603515625,1.0000002,0.603515625,-1.3499031,0.603515625,-1.349903
0.60546875,0.33688986,0.60546875,1.0000001,0.60546875,0.99999994,0.60546875,-1.2271845,0.60546875,-1.2271845
0.607421875,0.44961134,0.607421875,0.99999994,0.607421875,1.0,0.607421875,-1.1044661,0.607421875,-1.1044661
0.609375,0.55557024,0.609375,0.9999999,0.609375,0.99999994,0.609375,-0.9817477,0.609375,-0.98174775
0.611328125,0.65317285,0.611328125,1.0,0.611328125,1.0000001,0.611328125,-0.85902935,0.611328125,-0.8590292
0.61328125,0.7409511,0.61328125,1.0,0.61328125,1.0,0.61328125,-0.73631084,0.61328125,-0.7363107
0.615234375,0.8175848,0.615234375,0.99999994,0.615234375,1.0000001,0.615234375,-0.6135923,0.615234375,-0.61359215
0.6171875,0.8819213,0.6171875,0.9999998,0.6171875,0.9999999,0.6171875,-0.49087387,0.6171875,-0.49087358
0.619140625,0.9329928,0.619140625,1.0,0.619140625,0.9999999,0.619140625,-0.36815548,0.619140625,-0.36815533
0.62109375,0.97003126,0.62109375,1.0000001,0.62109375,0.9999999,0.62109375,-0.245437,0.62109375,-0.2454369
0.623046875,0.99247956,0.623046875,0.99999994,0.623046875,1.0,0.623046875,-0.122718506,0.623046875,-0.12271846
0.625,1.0,0.625,1.0000001,0.625,0.99999994,0.625,1.1685819e-08,0.625,6.313091e-08
0.626953125,0.99247956,0.626953125,1.0,0.626953125,0.9999999,0.626953125,0.12271852,0.626953125,0.122718416
0.62890625,0.97003126,0.62890625,1.0,0.62890625,0.99999994,0.62890625,0.24543694,0.62890625,0.24543707
0.630859375,0.9329928,0.630859375,1.0,0.630859375,0.9999998,0.630859375,0.36815536,0.630859375,0.36815533
0.6328125,0.8819213,0.6328125,1.0000001,0.6328125,1.0000001,0.6328125,0.49087387,0.6328125,0.49087387
0.634765625,0.8175848,0.634765625,0.99999994,0.634765625,1.0,0.634765625,0.6135924,0.634765625,0.6135923
0.63671875,0.7409511,0.63671875,0.9999999,0.63671875,0.9999998,0.63671875,0.7363107,0.63671875,0.7363108
0.638671875,0.65317285,0.638671875,1.0,0.638671875,1.0,0.638671875,0.8590292,0.638671875,0.85902923
0.640625,0.55557024,0.640625,1.0,0.640625,0.99999994,0.640625,0.98174775,0.640625,0.98174775
0.642578125,0.44961134,0.642578125,1.0000001,0.642578125,0.9999999,0.642578125,1.1044662,0.642578125,1.1044662
0.64453125,0.33688986,0.64453125,1.0,0.64453125,1.0000001,0.64453125,1.2271848,0.64453125,1.2271845
0.646484375,0.21910124,0.646484375,0.99999994,0.646484375,1.0,0.646484375,1.3499031,0.646484375,1.3499032
0.6484375,0.09801714,0.6484375,1.0000001,0.6484375,0.9999999,0.6484375,1.4726217,0.6484375,1.4726216
0.650390625,-0.024541229,0.650390625,0.9999999,0.650390625,0.99999994,0.650390625,1.5953401,0.650390625,1.59534
0.65234375,-0.14673047,0.65234375,0.99999994,0.65234375,1.0,0.65234375,1.7180585,0.65234375,1.7180586
0.654296875,-0.26671275,0.654296875,0.9999999,0.654296875,0.9999999,0.654296875,1.8407769,0.654296875,1.8407769
0.65625,-0.38268343,0.65625,1.0,0.65625,1.0000001,0.65625,1.9634954,0.65625,1.9634953
0.658203125,-0.4928982,0.658203125,0.99999994,0.658203125,1.0000001,0.658203125,2.0862138,0.658203125,2.086214
0.66015625,-0.5956993,0.66015625,0.99999994,0.66015625,0.99999994,0.66015625,2.2089324,0.66015625,2.2089324
0.662109375,-0.68954057,0.662109375,1.0,0.662109375,1.0,0.662109375,2.3316507,0.662109375,2.3316507
0.6640625,-0.77301043,0.6640625,1.0000001,0.6640625,1.0,0.6640625,2.4543693,0.6640625,2.4543693
0.666015625,-0.8448536,0.666015625,1.0,0.666015625,1.0000001,0.666015625,2.5770876,0.666015625,2.5770876
0.66796875,-0.9039893,0.66796875,1.0000001,0.66796875,1.0,0.66796875,2.6998062,0.66796875,2.6998062
0.669921875,-0.94952816,0.669921875,0.99999994,0.669921875,1.0,0.669921875,2.8225248,0.669921875,2.8225248
0.671875,-0.98078525,0.671875,0.9999998,0.671875,0.9999999,0.671875,2.9452434,0.671875,2.9452431
0.673828125,-0.99729043,0.673828125,0.9999999,0.673828125,1.0,0.673828125,3.0679615,0.673828125,3.0679617
0.67578125,-0.99879545,0.67578125,0.9999999,0.67578125,1.0,0.67578125,-3.0925052,0.67578125,-3.0925052
0.677734375,-0.98527765,0.677734375,1.0000001,0.677734375,1.0,0.677734375,-2.9697866,0.677734375,-2.9697866
0.6796875,-0.95694035,0.6796875,0.99999994,0.6796875,1.0,0.6796875,-2.8470683,0.6796875,-2.8470683
0.681640625,-0.9142098,0.681640625,0.9999999,0.681640625,0.9999999,0.681640625,-2.72435,0.681640625,-2.7243497
0.68359375,-0.8577286,0.68359375,1.0,0.68359375,0.9999999,0.68359375,-2.6016314,0.68359375,-2.6016314
0.685546875,-0.7883464,0.685546875,0.9999999,0.685546875,1.0000001,0.685546875,-2.478913,0.685546875,-2.4789128
0.6875,-0.70710677,0.6875,0.99999994,0.6875,0.9999999,0.6875,-2.3561945,0.6875,-2.3561943
0.689453125,-0.6152316,0.689453125,1.0,0.689453125,0.9999999,0.689453125,-2.2334762,0.689453125,-2.2334762
0.69140625,-0.51410276,0.69140625,0.9999999,0.69140625,1.0,0.69140625,-2.1107574,0.69140625,-2.1107576
0.693359375,-0.4052413,0.693359375,0.9999999,0.693359375,0.99999994,0.693359375,-1.9880391,0.693359375,-1.9880391
0.6953125,-0.29028466,0.6953125,1.0000001,0.6953125,1.0000001,0.6953125,-1.8653207,0.6953125,-1.8653207
0.697265625,-0.17096189,0.697265625,1.0000001,0.697265625,1.0,0.697265625,-1.7426021,0.697265625,-1.7426021
0.69921875,-0.049067676,0.69921875,0.9999999,0.69921875,0.9999998,0.69921875,-1.6198837,0.69921875,-1.6198837
0.701171875,0.07356457,0.701171875,0.99999994,0.701171875,0.99999994,0.701171875,-1.4971653,0.701171875,-1.4971653
0.703125,0.19509032,0.703125,0.99999994,0.703125,1.0,0.703125,-1.3744469,0.703125,-1.3744467
0.705078125,0.31368175,0.705078125,1.0000001,0.705078125,1.0,0.705078125,-1.2517283,0.705078125,-1.2517282
0.70703125,0.42755508,0.70703125,1.0000001,0.70703125,1.0,0.70703125,-1.1290098,0.70703125,-1.12901
0.708984375,0.53499764,0.708984375,0.99999994,0.708984375,1.0000001,0.708984375,-1.0062913,0.708984375,-1.0062912
0.7109375,0.6343933,0.7109375,1.0,0.7109375,0.9999999,0.7109375,-0.8835728,0.7109375,-0.8835727
0.712890625,0.7242471,0.712890625,1.0000001,0.712890625,0.9999998,0.712890625,-0.7608545,0.712890625,-0.7608544
0.71484375,0.8032075,0.71484375,1.0,0.71484375,0.9999999,0.71484375,-0.638136,0.71484375,-0.638136
0.716796875,0.87008697,0.716796875,0.9999999,0.716796875,1.0,0.716796875,-0.5154176,0.716796875,-0.51541764
0.71875,0.9238795,0.71875,1.0,0.71875,1.0,0.71875,-0.3926991,0.71875,-0.39269915
0.720703125,0.96377605,0.720703125,0.99999994,0.720703125,1.0,0.720703125,-0.26998058,0.720703125,-0.26998073
0.72265625,0.9891765,0.72265625,0.99999994,0.72265625,1.0,0.72265625,-0.14726216,0.72265625,-0.14726213
0.724609375,0.9996988,0.724609375,0.9999999,0.724609375,1.0,0.724609375,-0.02454372,0.724609375,-0.024543783
0.7265625,0.9951847,0.7265625,1.0000001,0.7265625,1.0000002,0.7265625,0.098174855,0.7265625,0.098174885
0.728515625,0.9757021,0.728515625,0.9999999,0.728515625,0.99999994,0.728515625,0.22089326,0.728515625,0.2208933
0.73046875,0.94154406,0.73046875,0.9999999,0.73046875,1.0,0.73046875,0.34361166,0.73046875,0.3436117
0.732421875,0.8932243,0.732421875,1.0,0.732421875,1.0,0.732421875,0.46633008,0.732421875,0.4663302
0.734375,0.8314696,0.734375,1.0,0.734375,1.0,0.734375,0.58904874,0.734375,0.5890487
0.736328125,0.7572088,0.736328125,0.99999994,0.736328125,0.9999999,0.736328125,0.7117671,0.736328125,0.7117671
0.73828125,0.671559,0.73828125,0.9999999,0.73828125,1.0,0.73828125,0.8344854,0.73828125,0.8344855
0.740234375,0.57580817,0.740234375,1.0,0.740234375,1.0000001,0.740234375,0.9572041,0.740234375,0.9572042
0.7421875,0.47139674,0.7421875,0.9999998,0.7421875,1.0,0.7421875,1.0799226,0.7421875,1.0799226
0.744140625,0.35989505,0.744140625,1.0,0.744140625,1.0,0.744140625,1.202641,0.744140625,1.202641
0.74609375,0.24298018,0.74609375,0.99999994,0.74609375,0.9999999,0.74609375,1.3253595,0.74609375,1.3253595
0.748046875,0.12241068,0.748046875,0.9999998,0.748046875,1.0,0.748046875,1.4480779,0.748046875,1.4480778
0.75,5.3896838e-15,0.75,0.99999994,0.75,1.0,0.75,1.5707964,0.75,1.5707964
0.751953125,-0.12241068,0.751953125,0.99999994,0.751953125,0.99999994,0.751953125,1.6935147,0.751953125,1.6935148
0.75390625,-0.24298018,0.75390625,1.0,0.75390625,0.9999999,0.75390625,1.8162332,0.75390625,1.8162333
0.755859375,-0.35989505,0.755859375,1.0,0.755859375,0.99999994,0.755859375,1.9389516,0.755859375,1.9389516
0.7578125,-0.47139674,0.7578125,1.0,0.7578125,1.0,0.7578125,2.0616703,0.7578125,2.0616703
0.759765625,-0.57580817,0.759765625,1.0,0.759765625,1.0000001,0.759765625,2.1843886,0.759765625,2.1843886
0.76171875,-0.671559,0.76171875,1.0000001,0.76171875,0.99999994,0.76171875,2.3071072,0.76171875,2.3071072
0.763671875,-0.7572088,0.763671875,0.9999999,0.763671875,1.0,0.763671875,2.4298258,0.763671875,2.4298255
0.765625,-0.8314696,0.765625,0.9999999,0.765625,1.0,0.765625,2.552544,0.765625,2.552544
0.767578125,-0.8932243,0.767578125,1.0,0.767578125,0.99999994,0.767578125,2.6752625,0.767578125,2.6752625
0.76953125,-0.94154406,0.76953125,1.0,0.76953125,0.99999994,0.76953125,2.7979808,0.76953125,2.797981
0.771484375,-0.9757021,0.771484375,0.99999994,0.771484375,1.0,0.771484375,2.9206996,0.771484375,2.9206994
0.7734375,-0.9951847,0.7734375,1.0,0.7734375,1.0,0.7734375,3.043418,0.7734375,3.0434182
0.775390625,-0.9996988,0.775390625,0.9999999,0.775390625,0.9999998,0.775390625,-3.117049,0.775390625,-3.117049
0.77734375,-0.9891765,0.77734375,0.99999994,0.77734375,0.9999999,0.77734375,-2.9943304,0.77734375,-2.9943304
0.779296875,-0.96377605,0.779296875,0.9999999,0.779296875,0.99999994,0.779296875,-2.871612,0.779296875,-2.871612
0.78125,-0.9238795,0.78125,1.0,0.78125,1.0000001,0.78125,-2.7488935,0.78125,-2.7488935
0.783203125,-0.87008697,0.783203125,0.99999994,0.783203125,0.9999998,0.783203125,-2.6261752,0.783203125,-2.6261754
0.78515625,-0.8032075,0.78515625,0.99999994,0.78515625,1.0000001,0.78515625,-2.5034566,0.78515625,-2.5034568
0.787109375,-0.7242471,0.787109375,1.0000001,0.787109375,0.9999999,0.787109375,-2.3807383,0.787109375,-2.3807383
0.7890625,-0.6343933,0.7890625,1.0000001,0.7890625,1.0000002,0.7890625,-2.2580197,0.7890625,-2.25802
0.791015625,-0.53499764,0.791015625,0.99999994,0.791015625,1.0,0.791015625,-2.135301,0.791015625,-2.135301
0.79296875,-0.42755508,0.79296875,0.9999999,0.79296875,0.99999994,0.79296875,-2.0125828,0.79296875,-2.0125828
0.794921875,-0.31368175,0.794921875,0.9999998,0.794921875,1.0,0.794921875,-1.8898643,0.794921875,-1.8898643
0.796875,-0.19509032,0.796875,1.0000001,0.796875,1.0,0.796875,-1.7671458,0.796875,-1.7671459
0.798828125,-0.07356457,0.798828125,1.0,0.798828125,0.99999994,0.798828125,-1.6444273,0.798828125,-1.6444273
0.80078125,0.049067676,0.80078125,0.9999999,0.80078125,1.0,0.80078125,-1.521709,0.80078125,-1.521709
0.802734375,0.17096189,0.802734375,1.0000001,0.802734375,1.0,0.802734375,-1.3989905,0.802734375,-1.3989904
0.8046875,0.29028466,0.8046875,0.99999994,0.8046875,0.9999998,0.8046875,-1.2762719,0.8046875,-1.2762719
0.806640625,0.4052413,0.806640625,1.0,0.806640625,0.99999994,0.806640625,-1.1535536,0.806640625,-1.1535535
0.80859375,0.51410276,0.80859375,1.0000001,0.80859375,0.9999999,0.80859375,-1.030835,0.80859375,-1.030835
0.810546875,0.6152316,0.810546875,0.99999994,0.810546875,1.0,0.810546875,-0.9081166,0.810546875,-0.9081165
0.8125,0.70710677,0.8125,0.99999994,0.8125,0.9999999,0.8125,-0.7853982,0.8125,-0.7853982
0.814453125,0.7883464,0.814453125,1.0000001,0.814453125,1.0,0.814453125,-0.6626796,0.814453125,-0.66267973
0.81640625,0.8577286,0.81640625,0.9999999,0.81640625,0.99999994,0.81640625,-0.53996116,0.81640625,-0.53996116
0.818359375,0.9142098,0.818359375,1.0,0.818359375,0.99999994,0.818359375,-0.41724277,0.818359375,-0.41724288
0.8203125,0.95694035,0.8203125,1.0000001,0.8203125,1.0000001,0.8203125,-0.29452428,0.8203125,-0.29452425
0.822265625,0.98527765,0.822265625,1.0000001,0.822265625,1.0,0.822265625,-0.17180581,0.822265625,-0.1718059
0.82421875,0.99879545,0.82421875,1.0,0.82421875,0.99999994,0.82421875,-0.04908741,0.82421875,-0.049087334
0.826171875,0.99729043,0.826171875,1.0000001,0.826171875,0.99999994,0.826171875,0.073631145,0.826171875,0.07363109
0.828125,0.98078525,0.828125,0.99999994,0.828125,0.9999999,0.828125,0.19634959,0.828125,0.19634958
0.830078125,0.94952816,0.830078125,0.99999994,0.830078125,1.0,0.830078125,0.31906807,0.830078125,0.31906804
0.83203125,0.9039893,0.83203125,0.99999994,0.83203125,1.0,0.83203125,0.44178647,0.83203125,0.44178647
0.833984375,0.8448536,0.833984375,1.0,0.833984375,1.0,0.833984375,0.5645049,0.833984375,0.56450504
0.8359375,0.77301043,0.8359375,1.0000001,0.8359375,0.99999994,0.8359375,0.6872236,0.8359375,0.68722355
0.837890625,0.68954057,0.837890625,1.0,0.837890625,0.9999999,0.837890625,0.80994195,0.837890625,0.809942
0.83984375,0.5956993,0.83984375,1.0,0.83984375,0.9999998,0.83984375,0.93266034,0.83984375,0.9326604
0.841796875,0.4928982,0.841796875,0.9999999,0.841796875,0.9999999,0.841796875,1.0553788,0.841796875,1.0553787
0.84375,0.38268343,0.84375,1.0,0.84375,1.0000002,0.84375,1.1780972,0.84375,1.1780972
0.845703125,0.26671275,0.845703125,0.99999994,0.845703125,0.9999998,0.845703125,1.3008157,0.845703125,1.3008158
0.84765625,0.14673047,0.84765625,0.99999994,0.84765625,0.99999994,0.84765625,1.4235342,0.84765625,1.423534
0.849609375,0.024541229,0.849609375,0.9999999,0.849609375,0.9999999,0.849609375,1.5462526,0.849609375,1.5462526
0.8515625,-0.09801714,0.8515625,1.0000001,0.8515625,1.0,0.8515625,1.668971,0.8515625,1.668971
0.853515625,-0.21910124,0.853515625,1.0000001,0.853515625,1.0000002,0.853515625,1.7916895,0.853515625,1.7916896
0.85546875,-0.33688986,0.85546875,1.0000001,0.85546875,0.99999994,0.85546875,1.9144081,0.85546875,1.9144081
0.857421875,-0.44961134,0.857421875,0.99999994,0.857421875,1.0,0.857421875,2.0371265,0.857421875,2.0371265
0.859375,-0.55557024,0.859375,0.9999999,0.859375,0.99999994,0.859375,2.1598449,0.859375,2.1598449
0.861328125,-0.65317285,0.861328125,1.0,0.861328125,1.0000001,0.861328125,2.2825632,0.861328125,2.2825634
0.86328125,-0.7409511,0.86328125,1.0,0.86328125,1.0,0.86328125,2.4052818,0.86328125,2.405282
0.865234375,-0.8175848,0.865234375,0.99999994,0.865234375,1.0000001,0.865234375,2.5280004,0.865234375,2.5280006
0.8671875,-0.8819213,0.8671875,0.9999998,0.8671875,0.9999999,0.8671875,2.6507187,0.8671875,2.6507192
0.869140625,-0.9329928,0.869140625,1.0,0.869140625,0.9999999,0.869140625,2.7734373,0.869140625,2.7734373
0.87109375,-0.97003126,0.87109375,1.0000001,0.87109375,0.9999999,0.87109375,2.8961556,0.87109375,2.8961558
0.873046875,-0.99247956,0.873046875,0.99999994,0.873046875,1.0,0.873046875,3.0188742,0.873046875,3.0188742
0.875,-1.0,0.875,1.0000001,0.875,0.99999994,0.875,-3.1415927,0.875,-3.1415925
0.876953125,-0.99247956,0.876953125,1.0,0.876953125,0.9999999,0.876953125,-3.0188742,0.876953125,-3.0188742
0.87890625,-0.97003126,0.87890625,1.0,0.87890625,0.99999994,0.87890625,-2.8961558,0.87890625,-2.8961556
0.880859375,-0.9329928,0.880859375,1.0,0.880859375,0.9999998,0.880859375,-2.7734373,0.880859375,-2.7734373
0.8828125,-0.8819213,0.8828125,1.0000001,0.8828125,1.0000001,0.8828125,-2.6507187,0.8828125,-2.6507187
0.884765625,-0.8175848,0.884765625,0.99999994,0.884765625,1.0,0.884765625,-2.5280004,0.884765625,-2.5280004
0.88671875,-0.7409511,0.88671875,0.9999999,0.88671875,0.9999998,0.88671875,-2.405282,0.88671875,-2.405282
0.888671875,-0.65317285,0.888671875,1.0,0.888671875,1.0,0.888671875,-2.2825634,0.888671875,-2.2825634
0.890625,-0.55557024,0.890625,1.0,0.890625,0.99999994,0.890625,-2.1598449,0.890625,-2.1598449
0.892578125,-0.44961134,0.892578125,1.0000001,0.892578125,0.9999999,0.892578125,-2.0371265,0.892578125,-2.0371265
